File name,File size,MIME type,Image size,Camera make,Camera model,Image timestamp,Image number,Exposure time,Aperture,Exposure bias,Flash,Flash bias,Focal length,Subject distance,ISO speed,Exposure mode,Metering mode,Macro mode,Image quality,Exif Resolution,White balance,Thumbnail,Copyright,Exif comment
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1020.cr2","11082157 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:07 14:42:58","","1/500 s","F10","0 EV","No, compulsory","0 EV","40.0 mm","434","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7644 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1021.cr2","10537587 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:10:04 15:48:56","","1/100 s","F5","0 EV","No, compulsory","0 EV","17.0 mm","118","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 9021 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1022.cr2","10513523 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:02:22 15:18:51","","1/400 s","F5.6","0 EV","No, compulsory","0 EV","191.0 mm","3252","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 7896 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1023.cr2","9316509 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:09:01 15:41:56","","1/125 s","F5.6","0 EV","No, compulsory","0 EV","17.0 mm","434","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7801 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1024.cr2","8757590 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:07:26 11:43:23","","1/1000 s","F3.5","0 EV","No, compulsory","0 EV","55.0 mm","44","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 10923 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1025.cr2","10096393 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:03 13:52:03","","1/8 s","F2.8","0 EV","No, compulsory","0 EV","55.0 mm","218","800","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 8454 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1026.cr2","11452896 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:07 15:03:07","","1/400 s","F10","0 EV","No, compulsory","0 EV","17.0 mm","218","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7910 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1027.cr2","10715376 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2007:08:03 18:42:45","","1/1000 s","F16","0 EV","No, compulsory","0 EV","17.0 mm","643","1600","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 5980 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1028.cr2","9033750 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:09:01 14:16:59","","1/60 s","F4","0 EV","No, compulsory","0 EV","17.0 mm","218","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 6870 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1029.cr2","9793949 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:21 15:31:08","","1/250 s","F8","0 EV","No, compulsory","0 EV","17.0 mm","262","200","Auto","Multi-segment","Off","RAW","1936 x 1288","Cloudy","image/jpeg, 6583 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/102.cr2","10362325 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:07:19 11:11:21","","1/2000 s","F6.3","0 EV","No, compulsory","0 EV","55.0 mm","99","800","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 13872 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1030.cr2","9173078 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:03 16:35:00","","1/500 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","8191","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 6900 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1031.cr2","8476889 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:03 19:55:53","","1/3200 s","F7.1","0 EV","No, compulsory","0 EV","55.0 mm","8191","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 5576 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1032.cr2","11657234 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:21 15:28:00","","1/250 s","F8","0 EV","No, compulsory","0 EV","17.0 mm","327","200","Auto","Multi-segment","Off","RAW","1936 x 1288","Cloudy","image/jpeg, 7692 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1033.cr2","10534492 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 10:22:10","","1/400 s","F10","0 EV","No, compulsory","0 EV","17.0 mm","327","800","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 7541 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1034.cr2","9882887 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:03 10:30:17","","1/250 s","F8","0 EV","No, compulsory","0 EV","24.0 mm","643","200","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 5546 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1035.cr2","9333612 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2007:07:07 09:44:45","","1/400 s","F9","-1 EV","No, compulsory","0 EV","17.0 mm","262","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 6779 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1036.cr2","10088434 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 14:45:46","","1/250 s","F6.3","0 EV","No, compulsory","0 EV","47.0 mm","1233","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7528 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1037.cr2","8368561 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:09:01 13:00:31","","1/640 s","F2.8","0 EV","No, compulsory","0 EV","55.0 mm","49","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 5790 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1038.cr2","8398478 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:05 15:08:05","","1/500 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","8191","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 4534 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1039.cr2","10346862 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:05:23 13:22:15","","1/250 s","F8","0 EV","No, compulsory","0 EV","17.0 mm","163","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 8668 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/103.cr2","9146937 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:19 14:55:14","","1/250 s","F8","0 EV","No, compulsory","0 EV","17.0 mm","434","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 7843 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1040.cr2","10745407 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:05:23 13:31:29","","1/200 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","187","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 8104 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1041.cr2","11267806 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:09:01 15:20:49","","1/125 s","F5.6","0 EV","No, compulsory","0 EV","24.0 mm","145","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 13633 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1042.cr2","8480192 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:09:01 13:00:02","","1/500 s","F2.8","0 EV","No, compulsory","0 EV","55.0 mm","60","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7150 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1043.cr2","9399675 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:03 15:49:01","","1/4000 s","F2.8","0 EV","No, compulsory","0 EV","17.0 mm","262","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 9286 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1044.cr2","8687244 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:06:08 15:23:55","","1/15 s","F2.8","0 EV","No, compulsory","0 EV","23.0 mm","327","800","Shutter priority","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 4944 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1045.cr2","9233695 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 10:12:35","","1/640 s","F9","0 EV","No, compulsory","0 EV","55.0 mm","8191","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 6598 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1046.cr2","8980050 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 15:48:16","","1/500 s","F7.1","0 EV","No, compulsory","0 EV","55.0 mm","1233","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 5834 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1047.cr2","8887852 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 14:37:31","","1/800 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","327","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7062 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1048.cr2","9536431 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 10:38:52","","1/160 s","F6.3","0 EV","No, compulsory","0 EV","17.0 mm","218","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 7455 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1049.cr2","8449518 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:07:26 11:44:03","","1/1000 s","F3.5","0 EV","No, compulsory","0 EV","55.0 mm","34","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 7486 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/104.cr2","11034757 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:07 14:32:23","","1/400 s","F10","0 EV","No, compulsory","0 EV","20.0 mm","327","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 5702 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1050.cr2","10126398 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2008:02:23 15:46:04","","1/125 s","F4","0 EV","No, compulsory","0 EV","200.0 mm","3252","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 11551 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1051.cr2","8828890 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:03 16:29:24","","1/1000 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","327","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 5444 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1052.cr2","10157483 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:03:18 15:02:42","","1/125 s","F5.6","0 EV","No, compulsory","0 EV","20.0 mm","327","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Cloudy","image/jpeg, 7664 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1053.cr2","8681826 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 15:47:15","","1/500 s","F7.1","0 EV","No, compulsory","0 EV","33.0 mm","262","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 6531 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1054.cr2","9312089 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:06 14:57:37","","1/250 s","F8","0 EV","No, compulsory","0 EV","17.0 mm","262","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 7539 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1055.cr2","10781103 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 10:35:33","","1/250 s","F5","0 EV","No, compulsory","0 EV","55.0 mm","1233","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 8472 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1056.cr2","8847410 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 09:25:31","","1/160 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","8191","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 6701 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1057.cr2","9506319 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:04 10:55:49","","1/200 s","F7.1","0 EV","No, compulsory","0 EV","17.0 mm","262","100","Auto","Multi-segment","Off","RAW","1936 x 1288","Auto","image/jpeg, 7183 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1058.cr2","8778029 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:08:05 16:34:12","","1/250 s","F7.1","0 EV","No, compulsory","0 EV","21.0 mm","434","200","Manual","Multi-segment","Off","RAW","1936 x 1288","Cloudy","image/jpeg, 5330 Bytes","",""
"/media/icar/269f599f-6a72-48fd-b97c-941595d7b39f/Charles/BossBase-1.0-raw/1059.cr2","8790249 Bytes","image/x-canon-cr2","3888 x 2592","Canon","Canon EOS 400D DIGITAL","2009:07:26 11:37:01","","1/1250 s","F2.8","0 EV","No, compulsory","0 EV","55.0 mm","49","100","Manual","Multi-segment","Off","RAW","1936 x 1288","Daylight","image/jpeg, 10754 Bytes","",""
